Date	Last Price
2021-03-05	164.3336
2021-02-26	152.5676
2021-02-19	148.0194
2021-02-12	143.5124
2021-02-05	138.8572
2021-01-29	132.6467
2021-01-22	140.7175
2021-01-15	143.1788
2021-01-08	140.9019
2021-01-01	129.1397
2020-12-25	129.7816
2020-12-18	132.5249
2020-12-11	136.3135
2020-12-04	135.7766
2020-11-27	131.0029
2020-11-20	120.8823
2020-11-13	114.8392
2020-11-06	100.1965
2020-10-30	97.2787
2020-10-23	103.4661
2020-10-16	103.3930
2020-10-09	106.3669
2020-10-02	100.5698
2020-09-25	103.9085
2020-09-18	112.2122
2020-09-11	111.7617
2020-09-04	116.7311
2020-08-28	121.4894
2020-08-21	120.1770
2020-08-14	126.2503
2020-08-07	123.3017
2020-07-31	118.9532
2020-07-24	124.3111
2020-07-17	123.0170
2020-07-10	119.0307
2020-07-03	123.5308
2020-06-26	121.2487
2020-06-19	128.1185
2020-06-12	128.6342
2020-06-05	143.6067
2020-05-29	125.3679
2020-05-22	123.4930
2020-05-15	117.2191
2020-05-08	125.4231
2020-05-01	118.5642
2020-04-24	115.8619
2020-04-17	114.6807
2020-04-10	117.8403
2020-04-03	108.2631
2020-03-27	100.9751
2020-03-20	87.3190
2020-03-13	105.5050
2020-03-06	145.3265
2020-02-28	152.6762
2020-02-21	177.2043
2020-02-14	178.9647
2020-02-07	179.4447
2020-01-31	178.7519
2020-01-24	188.9775
2020-01-17	195.4910
2020-01-10	197.1557
2020-01-03	198.5036
2019-12-27	196.6944
2019-12-20	195.0394
2019-12-13	190.4664
2019-12-06	189.1841
2019-11-29	187.1504
2019-11-22	190.1028
2019-11-15	192.1972
2019-11-08	193.4276
2019-11-01	189.6373
2019-10-25	190.5621
2019-10-18	183.9002
2019-10-11	185.4926
2019-10-04	182.7962
2019-09-27	190.3281
2019-09-20	194.1367
2019-09-13	190.1975
2019-09-06	184.9307
2019-08-30	181.1756
2019-08-23	176.8666
2019-08-16	178.5611
2019-08-09	184.6429
2019-08-02	188.7155
2019-07-26	196.3046
2019-07-19	198.0739
2019-07-12	204.3116
2019-07-05	200.5805
2019-06-28	202.5367
2019-06-21	202.3481
2019-06-14	193.7234
2019-06-07	195.8580
2019-05-31	189.7229
2019-05-24	195.9710
2019-05-17	202.4363
2019-05-10	201.0394
2019-05-03	203.8588
2019-04-26	208.3902
2019-04-19	211.4401
2019-04-12	212.6007
2019-04-05	211.6365
2019-03-29	207.4931
2019-03-22	207.4694
2019-03-15	207.7514
2019-03-08	200.9896
2019-03-01	207.6385
2019-02-22	206.4642
2019-02-15	206.1278
2019-02-08	199.3771
2019-02-01	203.5796
2019-01-25	197.9326
2019-01-18	200.6281
2019-01-11	196.1465
2019-01-04	190.8039
2018-12-28	182.1089
2018-12-21	179.4305
2018-12-14	193.1539
2018-12-07	198.2157
2018-11-30	202.7203
2018-11-23	197.7810
2018-11-16	207.5281
2018-11-09	211.6536
2018-11-02	210.4046
2018-10-26	207.9449
2018-10-19	222.3753
2018-10-12	224.9632
2018-10-05	237.1048
2018-09-28	235.0886
2018-09-21	232.7346
2018-09-14	227.4313
2018-09-07	222.5421
2018-08-31	228.8257
2018-08-24	230.6367
2018-08-17	223.7471
2018-08-10	230.6891
2018-08-03	233.1521
2018-07-27	236.3835
2018-07-20	232.7762
2018-07-13	236.4548
2018-07-06	235.6346
2018-06-29	234.9624
2018-06-22	232.0762
2018-06-15	228.3296
2018-06-08	235.0606
2018-06-01	233.5429
2018-05-25	228.1864
2018-05-18	240.8694
2018-05-11	237.2816
2018-05-04	229.9722
2018-04-27	229.4262
2018-04-20	228.4326
2018-04-13	223.0603
2018-04-06	212.9967
2018-03-30	209.9126
2018-03-23	207.5716
2018-03-16	209.1038
2018-03-09	210.2099
2018-03-02	206.1214
2018-02-23	212.7104
2018-02-16	211.5544
2018-02-09	205.9023
2018-02-02	223.4055
2018-01-26	237.2187
2018-01-19	233.7517
2018-01-12	236.8660
2018-01-05	231.2363
2017-12-29	223.5372
2017-12-22	221.2542
2017-12-15	213.8242
2017-12-08	213.4668
2017-12-01	215.3025
2017-11-24	211.8606
2017-11-17	208.8835
2017-11-10	216.4004
2017-11-03	214.0564
2017-10-27	208.6373
2017-10-20	209.3672
2017-10-13	210.6699
2017-10-06	209.3240
2017-09-29	210.9859
2017-09-22	208.5768
2017-09-15	204.1691
2017-09-08	198.5397
2017-09-01	195.8072
2017-08-25	194.0940
2017-08-18	191.5714
2017-08-11	195.6534
2017-08-04	201.3432
2017-07-28	201.3955
2017-07-21	197.6531
2017-07-14	197.3275
2017-07-07	192.4929
2017-06-30	195.0194
2017-06-23	193.7822
2017-06-16	198.7837
2017-06-09	198.7882
2017-06-02	197.1695
2017-05-26	200.8901
2017-05-19	204.9914
2017-05-12	203.6614
2017-05-05	202.3045
2017-04-28	201.8641
2017-04-21	201.1195
2017-04-14	206.3482
2017-04-07	208.5411
2017-03-31	206.7437
2017-03-24	202.9486
2017-03-17	205.8723
2017-03-10	204.3056
2017-03-03	208.2575
2017-02-24	206.0200
2017-02-17	208.6400
2017-02-10	212.4200
2017-02-03	214.3900
2017-01-27	216.1900
2017-01-20	217.1600
2017-01-13	218.1200
2017-01-06	220.9300
2016-12-30	218.9900
2016-12-23	219.8400
2016-12-16	220.0800
2016-12-09	217.7600
2016-12-02	213.6700
2016-11-25	207.7800
2016-11-18	203.1800
2016-11-11	200.0700
2016-11-04	198.2900
2016-10-28	203.7700
2016-10-21	206.3000
2016-10-14	205.3600
2016-10-07	206.8600
2016-09-30	205.2800
2016-09-23	197.7200
2016-09-16	195.6900
2016-09-09	203.2000
2016-09-02	202.2300
2016-08-26	203.4500
2016-08-19	205.6500
2016-08-12	202.3900
2016-08-05	198.7600
2016-07-29	199.7200
2016-07-22	204.1400
2016-07-15	207.0900
2016-07-08	202.6700
2016-07-01	205.2100
2016-06-24	196.5000
2016-06-17	197.3300
2016-06-10	198.6700
2016-06-03	195.7300
2016-05-27	197.1900
2016-05-20	194.3500
2016-05-13	192.7300
2016-05-06	193.8600
2016-04-29	201.5900
2016-04-22	200.2300
2016-04-15	190.8400
2016-04-08	185.9600
2016-04-01	182.0500
2016-03-25	184.0800
2016-03-18	189.9300
2016-03-11	185.0800
2016-03-04	182.5300
2016-02-26	171.7900
2016-02-19	170.0200
2016-02-12	165.8000
2016-02-05	169.4100
2016-01-29	173.1000
2016-01-22	165.1600
2016-01-15	160.6300
2016-01-08	164.7700
2016-01-01	178.3400
2015-12-25	182.8800
2015-12-18	174.2900
2015-12-11	176.4500
2015-12-04	188.9200
2015-11-27	196.8500
2015-11-20	195.3600
2015-11-13	191.2100
2015-11-06	203.1800
2015-10-30	200.8400
2015-10-23	203.2100
2015-10-16	206.7700
2015-10-09	206.7000
2015-10-02	188.1100
2015-09-25	182.9800
2015-09-18	187.3300
2015-09-11	185.5400
2015-09-04	186.7700
2015-08-28	194.4000
2015-08-21	189.3000
2015-08-14	205.5600
2015-08-07	203.4700
2015-07-31	208.8100
2015-07-24	206.2900
2015-07-17	215.4600
2015-07-10	217.7100
2015-07-03	221.2000
2015-06-26	227.2900
2015-06-19	227.1900
2015-06-12	228.0200
2015-06-05	229.0300
2015-05-29	232.1200
2015-05-22	238.1600
2015-05-15	241.2900
2015-05-08	243.6800
2015-05-01	246.2800
2015-04-24	244.2600
2015-04-17	243.6500
2015-04-10	236.5700
2015-04-03	228.7400
2015-03-27	226.6300
2015-03-20	228.1700
2015-03-13	218.0000
2015-03-06	228.2200
2015-02-27	235.7100
2015-02-20	238.6500
2015-02-13	243.5500
2015-02-06	238.5400
2015-01-30	224.9300
2015-01-23	230.0400
2015-01-16	225.8500
2015-01-09	227.4800
2015-01-02	238.0400
2014-12-26	240.8100
2014-12-19	241.0000
2014-12-12	220.5900
2014-12-05	240.9600
2014-11-28	240.7300
2014-11-21	266.2500
2014-11-14	258.7000
2014-11-07	263.5600
2014-10-31	264.6800
2014-10-24	260.4500
2014-10-17	254.2200
2014-10-10	255.9600
2014-10-03	270.1400
2014-09-26	281.6600
2014-09-19	289.0800
2014-09-12	287.6300
2014-09-05	297.7800
2014-08-29	302.0500
2014-08-22	296.5700
2014-08-15	294.2300
2014-08-08	294.6800
2014-08-01	295.2800
2014-07-25	307.1000
2014-07-18	304.9000
2014-07-11	303.7100
2014-07-04	311.1700
2014-06-27	309.4600
2014-06-20	311.9200
2014-06-13	305.2800
2014-06-06	299.5600
2014-05-30	295.9700
2014-05-23	294.5800
2014-05-16	293.2900
2014-05-09	294.7400
2014-05-02	295.1900
2014-04-25	290.4200
2014-04-18	289.4600
2014-04-11	279.0500
2014-04-04	282.0100
2014-03-28	278.4700
2014-03-21	271.9800
2014-03-14	269.1600
2014-03-07	273.5600
2014-02-28	273.5000
2014-02-21	270.6600
2014-02-14	267.8400
2014-02-07	261.0500
2014-01-31	258.7200
2014-01-24	264.5400
2014-01-17	270.2500
2014-01-10	272.2800
2014-01-03	271.5400
2013-12-27	274.7900
2013-12-20	269.0500
2013-12-13	262.5200
2013-12-06	266.8600
2013-11-29	268.0800
2013-11-22	272.6000
2013-11-15	271.7200
2013-11-08	268.0000
2013-11-01	267.8700
2013-10-25	269.4900
2013-10-18	268.8900
2013-10-11	261.1400
2013-10-04	260.2200
2013-09-27	261.2800
2013-09-20	262.2300
2013-09-13	260.0300
2013-09-06	257.4500
2013-08-30	253.0800
2013-08-23	253.8300
2013-08-16	253.4600
2013-08-09	255.7700
2013-08-02	257.5100
2013-07-26	258.4700
2013-07-19	259.8000
2013-07-12	254.5400
2013-07-05	245.7200
2013-06-28	243.0900
2013-06-21	243.1900
2013-06-14	249.8700
2013-06-07	252.4900
2013-05-31	252.0356
2013-05-24	255.1500
2013-05-17	256.7200
2013-05-10	254.5200
2013-05-03	253.4700
2013-04-26	246.3900
2013-04-19	238.0000
2013-04-12	247.9500
2013-04-05	244.9500
2013-03-29	250.4200
2013-03-22	250.8100
2013-03-15	253.4900
2013-03-08	250.4500
2013-03-01	247.0000
2013-02-22	248.2200
2013-02-15	249.5700
