Date	Last Price
2020-09-18	92.926
2020-09-11	93.333
2020-09-04	92.719
2020-08-28	92.371
2020-08-21	93.247
2020-08-14	93.096
2020-08-07	93.435
2020-07-31	93.349
2020-07-24	94.435
2020-07-17	95.942
2020-07-10	96.652
2020-07-03	97.172
2020-06-26	97.433
2020-06-19	97.623
2020-06-12	97.319
2020-06-05	96.937
2020-05-29	98.344
2020-05-22	99.863
2020-05-15	100.402
2020-05-08	99.734
2020-05-01	99.079
2020-04-24	100.380
2020-04-17	99.782
2020-04-10	99.482
2020-04-03	100.576
2020-03-27	98.365
2020-03-20	102.817
2020-03-13	98.749
2020-03-06	95.951
2020-02-28	98.132
2020-02-21	99.262
2020-02-14	99.124
2020-02-07	98.684
2020-01-31	97.390
2020-01-24	97.853
2020-01-17	97.606
2020-01-10	97.356
2020-01-03	96.838
2019-12-27	96.919
2019-12-20	97.690
2019-12-13	97.172
2019-12-06	97.700
2019-11-29	98.273
2019-11-22	98.270
2019-11-15	97.999
2019-11-08	98.353
2019-11-01	97.239
2019-10-25	97.831
2019-10-18	97.282
2019-10-11	98.301
2019-10-04	98.808
2019-09-27	99.109
2019-09-20	98.513
2019-09-13	98.257
2019-09-06	98.394
2019-08-30	98.916
2019-08-23	97.640
2019-08-16	98.142
2019-08-09	97.491
2019-08-02	98.074
2019-07-26	98.010
2019-07-19	97.151
2019-07-12	96.810
2019-07-05	97.286
2019-06-28	96.130
2019-06-21	96.220
2019-06-14	97.572
2019-06-07	96.544
2019-05-31	97.750
2019-05-24	97.613
2019-05-17	97.995
2019-05-10	97.330
2019-05-03	97.520
2019-04-26	98.006
2019-04-19	97.378
2019-04-12	96.972
2019-04-05	97.395
2019-03-29	97.284
2019-03-22	96.651
2019-03-15	96.595
2019-03-08	97.306
2019-03-01	96.527
2019-02-22	96.507
2019-02-15	96.904
2019-02-08	96.637
2019-02-01	95.579
2019-01-25	95.794
2019-01-18	96.336
2019-01-11	95.670
2019-01-04	96.179
2018-12-28	96.402
2018-12-21	96.956
2018-12-14	97.443
2018-12-07	96.514
2018-11-30	97.272
2018-11-23	96.916
2018-11-16	96.465
2018-11-09	96.905
2018-11-02	96.542
2018-10-26	96.359
2018-10-19	95.713
2018-10-12	95.221
2018-10-05	95.624
2018-09-28	95.132
2018-09-21	94.220
2018-09-14	94.927
2018-09-07	95.365
2018-08-31	95.140
2018-08-24	95.146
2018-08-17	96.101
2018-08-10	96.357
2018-08-03	95.161
2018-07-27	94.669
2018-07-20	94.476
2018-07-13	94.677
2018-07-06	93.963
2018-06-29	94.470
2018-06-22	94.520
2018-06-15	94.788
2018-06-08	93.535
2018-06-01	94.156
2018-05-25	94.253
2018-05-18	93.637
2018-05-11	92.537
2018-05-04	92.566
2018-04-27	91.542
2018-04-20	90.316
2018-04-13	89.800
2018-04-06	90.108
2018-03-30	89.974
2018-03-23	89.436
2018-03-16	90.233
2018-03-09	90.093
2018-03-02	89.935
2018-02-23	89.883
2018-02-16	89.100
2018-02-09	90.442
2018-02-02	89.195
2018-01-26	89.067
2018-01-19	90.572
2018-01-12	90.974
2018-01-05	91.949
2017-12-29	92.124
2017-12-22	93.347
2017-12-15	93.932
2017-12-08	93.901
2017-12-01	92.885
2017-11-24	92.782
2017-11-17	93.662
2017-11-10	94.391
2017-11-03	94.941
2017-10-27	94.916
2017-10-20	93.701
2017-10-13	93.091
2017-10-06	93.800
2017-09-29	93.076
2017-09-22	92.171
2017-09-15	91.872
2017-09-08	91.352
2017-09-01	92.814
2017-08-25	92.740
2017-08-18	93.434
2017-08-11	93.069
2017-08-04	93.542
2017-07-28	93.259
2017-07-21	93.858
2017-07-14	95.153
2017-07-07	96.008
2017-06-30	95.628
2017-06-23	97.264
2017-06-16	97.164
2017-06-09	97.274
2017-06-02	96.715
2017-05-26	97.442
2017-05-19	97.142
2017-05-12	99.252
2017-05-05	98.648
2017-04-28	99.050
2017-04-21	99.977
2017-04-14	100.510
2017-04-07	101.180
2017-03-31	100.350
2017-03-24	99.627
2017-03-17	100.300
2017-03-10	101.250
2017-03-03	101.540
2017-02-24	101.090
2017-02-17	100.950
2017-02-10	100.800
2017-02-03	99.868
2017-01-27	100.530
2017-01-20	100.740
2017-01-13	101.180
2017-01-06	102.220
2016-12-30	102.210
2016-12-23	103.010
2016-12-16	102.950
2016-12-09	101.590
2016-12-02	100.770
2016-11-25	101.490
2016-11-18	101.210
2016-11-11	99.060
2016-11-04	97.065
2016-10-28	98.348
2016-10-21	98.695
2016-10-14	98.019
2016-10-07	96.632
2016-09-30	95.463
2016-09-23	95.477
2016-09-16	96.108
2016-09-09	95.336
2016-09-02	95.844
2016-08-26	95.566
2016-08-19	94.511
2016-08-12	95.722
2016-08-05	96.194
2016-07-29	95.530
2016-07-22	97.467
2016-07-15	96.580
2016-07-08	96.302
2016-07-01	95.649
2016-06-24	95.448
2016-06-17	94.206
2016-06-10	94.571
2016-06-03	94.029
2016-05-27	95.521
2016-05-20	95.334
2016-05-13	94.608
2016-05-06	93.888
2016-04-29	93.082
2016-04-22	95.116
2016-04-15	94.696
2016-04-08	94.235
2016-04-01	94.619
2016-03-25	96.273
2016-03-18	95.086
2016-03-11	96.172
2016-03-04	97.340
2016-02-26	98.148
2016-02-19	96.600
2016-02-12	95.940
2016-02-05	97.031
2016-01-29	99.606
2016-01-22	99.574
2016-01-15	98.956
2016-01-08	98.540
2016-01-01	98.683
2015-12-25	97.847
2015-12-18	98.703
2015-12-11	97.565
2015-12-04	98.354
2015-11-27	100.020
2015-11-20	99.565
2015-11-13	98.998
2015-11-06	99.168
2015-10-30	96.946
2015-10-23	97.127
2015-10-16	94.540
2015-10-09	94.813
2015-10-02	95.830
2015-09-25	96.269
2015-09-18	94.863
2015-09-11	95.194
2015-09-04	96.229
2015-08-28	96.106
2015-08-21	95.008
2015-08-14	96.520
2015-08-07	97.563
2015-07-31	97.336
2015-07-24	97.244
2015-07-17	97.862
2015-07-10	96.025
2015-07-03	96.113
2015-06-26	95.472
2015-06-19	94.085
2015-06-12	94.972
2015-06-05	96.306
2015-05-29	96.907
2015-05-22	96.014
2015-05-15	93.135
2015-05-08	94.794
2015-05-01	95.297
2015-04-24	96.922
2015-04-17	97.520
2015-04-10	99.338
2015-04-03	96.545
2015-03-27	97.291
2015-03-20	97.909
2015-03-13	100.330
2015-03-06	97.615
2015-02-27	95.293
2015-02-20	94.253
2015-02-13	94.201
2015-02-06	94.698
2015-01-30	94.804
2015-01-23	94.762
2015-01-16	92.520
2015-01-09	91.935
2015-01-02	91.080
2014-12-26	90.030
2014-12-19	89.598
2014-12-12	88.363
2014-12-05	89.334
2014-11-28	88.356
2014-11-21	88.310
2014-11-14	87.525
2014-11-07	87.642
2014-10-31	86.917
2014-10-24	85.732
2014-10-17	85.110
2014-10-10	85.912
2014-10-03	86.694
2014-09-26	85.640
2014-09-19	84.735
2014-09-12	84.240
2014-09-05	83.739
2014-08-29	82.748
2014-08-22	82.336
2014-08-15	81.424
2014-08-08	81.389
2014-08-01	81.302
2014-07-25	81.029
2014-07-18	80.524
2014-07-11	80.187
2014-07-04	80.269
2014-06-27	80.039
2014-06-20	80.372
2014-06-13	80.576
2014-06-06	80.409
2014-05-30	80.369
2014-05-23	80.393
2014-05-16	80.043
2014-05-09	79.903
2014-05-02	79.516
2014-04-25	79.749
2014-04-18	79.847
2014-04-11	79.452
2014-04-04	80.423
2014-03-28	80.176
2014-03-21	80.105
2014-03-14	79.446
2014-03-07	79.719
2014-02-28	79.691
2014-02-21	80.237
2014-02-14	80.136
2014-02-07	80.691
2014-01-31	81.311
2014-01-24	80.458
2014-01-17	81.225
2014-01-10	80.658
2014-01-03	80.791
2013-12-27	80.392
2013-12-20	80.575
2013-12-13	80.214
2013-12-06	80.315
2013-11-29	80.680
2013-11-22	80.708
2013-11-15	80.849
2013-11-08	81.303
2013-11-01	80.716
2013-10-25	79.194
2013-10-18	79.654
2013-10-11	80.362
2013-10-04	80.122
2013-09-27	80.287
2013-09-20	80.431
2013-09-13	81.452
2013-09-06	82.146
2013-08-30	82.087
2013-08-23	81.361
2013-08-16	81.257
2013-08-09	81.126
2013-08-02	81.908
2013-07-26	81.657
2013-07-19	82.607
2013-07-12	82.988
2013-07-05	84.449
2013-06-28	83.136
2013-06-21	82.318
2013-06-14	80.670
2013-06-07	81.669
2013-05-31	83.375
2013-05-24	83.700
2013-05-17	84.252
2013-05-10	83.143
2013-05-03	82.125
2013-04-26	82.502
2013-04-19	82.714
2013-04-12	82.311
2013-04-05	82.496
2013-03-29	82.976
2013-03-22	82.376
2013-03-15	82.261
2013-03-08	82.696
2013-03-01	82.313
2013-02-22	81.482
2013-02-15	80.580
2013-02-08	80.246
2013-02-01	79.125
2013-01-25	79.748
2013-01-18	80.036
2013-01-11	79.563
2013-01-04	80.499
2012-12-28	79.678
2012-12-21	79.617
