"x"
95.61
93
94.82
95.39
94.63
95.86
101.25
101.79
104.24
101.61
103.53
103.51
103.88
103.66
105.34
106.23
107.29
106.64
106.56
106.13
105.5
105.94
106.19
104.56
105.54
105.26
105.03
104.39
104.52
103.84
102.86
103.64
103.21
100.96
100.37
96.44
96.64
94.6
93.84
95.62
95.46
93.53
90.94
90
88.83
83.07
90.22
86.5
88.86
88.18
88.53
89.98
90.53
87.85
87.31
87.19
85.45
88.95
86.79
85.82
86.14
87.65
93.58
88.11
85.93
85.2
86.08
85.85
86.02
88.38
90.01
90.39
95.24
97.06
96.76
100.45
104.95
107.71
111.72
110.28
107.73
106.13
103.18
104.69
108.03
111.93
114.73
111.6
112.79
119.04
119.05
120.29
122.2
124.78
121
117.36
121.12
120.35
122.21
122.39
123.79
124.94
128.44
130.84
128.35
128.4
130.64
131.79
135.51
128.25
128.22
132.64
133.69
136.26
141.29
140.33
147.55
146.39
149.21
151.47
152.72
160.41
149.18
149.7
147.86
146.12
137.26
138.2
132.12
129.39
124.99
123.46
121.52
115.08
117.92
112.14
117.64
111.31
108.03
106.39
106.76
109.2
105.91
103.59
99.85
99.22
97.5
96.09
97.65
98.25
99.79
97.41
98.58
93.7
89.32
85.4
90.33
90.49
88.37
89.14
91.11
95.4
97.54
98.44
97.7
93.67
90.5
92.53
96.75
94.91
98.22
97.72
102.91
102.14
97.5
102.19
98.41
98.13
96.32
93.16
92.55
93.39
93.77
93.08
92.93
91.15
87.2
86.58
85.91
83.27
82.94
83.12
82
84.07
92.01
91.54
93.15
96.03
93.49
93.49
89.9
89.94
88.19
83.53
87.49
88.99
89.65
89.62
87.22
83.72
81.91
78.88
81.1
87.63
90.83
92.36
92.46
94.01
91.87
89.5
89.08
93.61
95.37
93.95
92.82
95.08
96.21
96.84
95.59
94.55
93.06
92.12
92.52
89.62
89.87
89.67
87.88
85.69
89.13
88.72
87.99
85.93
81.9
81.8
82.57
81.58
81.57
85.57
84.29
83.66
85.26
84.76
87.38
86.31
86.52
88.02
87.78
87.82
85.9
86.36
87.94
87.43
87.92
88.12
93.04
94.89
94.72
97.18
94.85
95.67
99.55
99
97.11
95.64
97.77
99.65
100.72
99.83
101.5
99.71
100.48
101.17
101.14
100.2
96.17
93.68
96.2
94.17
96.08
98.71
100.1
101
102.28
102.85
99.75
99.95
98.54
99.06
101.99
101.87
105.13
105.92
105.44
110.14
108.74
106.84
109.61
112.6
113.25
116.65
115.24
109.56
110.52
112.01
117.37
115.76
119.07
119.47
117.18
113.42
113.41
114.86
116.13
116.75
120.21
119.16
118.62
115.19
111.81
106.11
107.41
106.98
106.87
106.64
106.38
101.85
99.91
99.71
98.88
97.19
93.29
94.73
96.89
98.1
92.85
92.73
90.23
86.92
87.2
87.31
87.61
90.48
88.9
88.8
89.96
88.94
87.37
84.91
81.82
80.85
83.57
82.51
84.06
84.43
87.76
89.09
89.35
87.58
89.52
90.07
91.57
91.17
88.96
90.11
89.73
86.11
84.72
85.16
85.3
85.05
86.03
85.32
82.95
83.65
84.6
83.57
82.93
81.447
82.301
81.92
80.77
80.791
77.719
76.479
76.147
76.695
75.178
73.714
71.802
72.509
72.879
72.463
73.227
77.381
79.448
85.633
86.517
81.308
85.999
88.008
85.43
84.614
79.348
80.133
78.347
78.172
76.653
76.3
74.879
77.86
79.462
80.362
81.073
81.866
86.588
86.019
81.539
83.202
78.72
77.266
81.195
79.028
